crash_id,date_id
20211132,D3244
20212125,D3245
20213083,D3246
20215124,D3247
20215069,D3248
20212086,D3249
20213044,D3250
20212025,D3251
20215058,D3252
20211226,D3253
20213021,D3254
20216003,D3255
20212073,D3256
20212138,D3257
20211206,D3258
20212131,D3259
20213223,D3260
20211043,D3261
20215092,D3262
20214088,D3263
20211195,D3264
20213114,D3265
20212117,D3266
20215090,D3267
20212207,D3268
20212174,D3269
20212004,D3270
20211001,D3271
20213152,D3272
20212091,D3273
20216030,D3274
20211083,D3275
20212037,D3276
20212105,D3277
20217017,D3278
20215094,D3279
20214080,D3280
20216002,D3280
20211247,D3281
20213050,D3282
20215050,D3283
20213059,D3284
20213074,D3285
20212054,D3286
20215115,D3287
20214040,D3288
20212085,D3289
20214093,D3290
20211198,D3291
20211198,D3291
20211198,D3291
20212094,D3292
20212195,D3293
20211007,D3294
20215134,D3295
20213055,D3296
20214041,D3297
20211005,D3298
20212203,D3299
20213089,D3300
20211248,D3301
20215093,D3302
20212121,D3303
20215003,D3304
20215003,D3304
20211099,D3305
20212163,D3306
20213213,D3307
20211188,D3308
20211180,D3309
20216023,D3310
20213075,D3311
20215136,D3312
20215136,D3312
20213076,D3313
20213076,D3313
20211016,D3314
20211238,D3315
20213168,D3316
20213042,D3317
20212040,D3318
20211082,D3319
20214083,D3320
20213013,D3321
20214042,D3322
20216005,D3323
20212065,D3324
20211061,D3325
20211067,D3326
20211067,D3326
20211067,D3326
20215111,D3327
20214065,D3328
20216017,D3329
20212101,D3330
20216008,D3331
20211137,D3332
20211060,D3333
20211033,D3334
20211084,D3335
20215039,D3336
20211117,D3337
20212045,D3338
20213108,D3339
20214090,D3340
20213234,D3341
20218010,D3342
20211240,D3343
20211098,D3344
20213220,D3345
20217002,D3346
20213176,D3346
20211219,D3347
20214018,D3348
20212152,D3349
20211071,D3350
20214043,D3351
20213229,D3352
20215043,D3353
20213236,D3354
20212035,D3355
20211163,D3356
20211092,D3357
20218005,D3358
20213051,D3359
20213047,D3360
20211217,D3361
20211149,D3362
20211070,D3363
20213081,D3364
20213036,D3364
20213233,D3365
20212001,D3366
20213244,D3367
20213014,D3368
20211035,D3369
20213179,D3370
20214045,D3371
20214045,D3371
20212191,D3372
20213104,D3373
20213145,D3374
20217021,D3375
20212009,D3376
20212164,D3377
20212042,D3378
20212130,D3379
20213178,D3380
20214082,D3381
20214082,D3381
20213243,D3382
20212032,D3383
20214026,D3384
20212081,D3385
20213205,D3386
20213001,D3386
20212033,D3387
20211080,D3388
20215146,D3389
20211044,D3390
20215042,D3391
20213056,D3392
20212144,D3393
20212110,D3394
20215087,D3395
20212059,D3396
20213109,D3397
20213109,D3397
20212212,D3398
20213110,D3399
20213110,D3399
20213148,D3399
20214085,D3400
20211128,D3401
20214006,D3402
20212116,D3403
20212120,D3404
20217030,D3405
20212027,D3406
20215034,D3407
20212062,D3408
20214009,D3409
20211052,D3410
20212083,D3411
20215086,D3412
20214087,D3413
20213147,D3414
20212015,D3415
20211056,D3416
20215027,D3417
20213020,D3418
20211037,D3419
20214051,D3420
20212183,D3421
20211171,D3422
20211091,D3423
20215074,D3424
20213189,D3425
20215097,D3426
20211004,D3427
20211182,D3428
20211065,D3428
20213224,D3429
20213224,D3429
20213053,D3429
20214092,D3430
20212139,D3431
20212115,D3432
20211090,D3433
20213063,D3434
20213049,D3435
20211187,D3436
20213043,D3437
20211211,D3438
20213215,D3439
20213207,D3439
20211122,D3440
20214011,D3441
20212046,D3442
20215060,D3443
20213167,D3444
20215119,D3445
20213094,D3446
20213208,D3447
20214094,D3448
20213045,D3449
20211214,D3450
20212199,D3451
20211153,D3452
20213138,D3453
20213007,D3454
20211002,D3455
20212200,D3456
20215103,D3457
20211109,D3458
20212150,D3459
20212017,D3460
20211210,D3460
20215138,D3461
20213159,D3462
20214089,D3463
20213122,D3464
20212114,D3465
20211169,D3466
20212082,D3467
20211119,D3468
20213117,D3469
20212122,D3470
20211173,D3471
20215117,D3472
20211233,D3473
20211230,D3474
20211051,D3475
20216004,D3476
20211054,D3477
20211253,D3478
20212080,D3479
20213115,D3480
20213064,D3481
20213022,D3481
20212007,D3482
20211073,D3483
20214044,D3484
20212197,D3485
20215129,D3486
20212041,D3487
20212041,D3487
20213095,D3488
20213191,D3488
20211023,D3489
20214002,D3490
20212126,D3491
20218011,D3492
20212069,D3493
20211176,D3494
20213011,D3495
20213011,D3495
20212208,D3496
20211141,D3497
20211032,D3498
20214068,D3499
20211243,D3500
20211243,D3500
20211143,D3501
20212123,D3502
20212170,D3503
20215081,D3504
20213172,D3505
20211165,D3506
20212192,D3507
20213241,D3508
20213241,D3508
20213240,D3509
20215008,D3510
20214033,D3511
20214008,D3512
20213037,D3513
20211193,D3514
20214007,D3515
20217026,D3516
20213131,D3517
20211105,D3518
20215158,D3519
20214076,D3520
20215071,D3521
20213161,D3522
20212193,D3523
20211139,D3524
20215126,D3525
20211102,D3526
20217005,D3527
20211112,D3528
20212127,D3529
20213025,D3530
20211046,D3531
20214031,D3532
20213069,D3533
20211110,D3534
20214035,D3535
20211138,D3536
20213184,D3537
20216015,D3538
20215080,D3539
20212184,D3540
20213239,D3541
20212043,D3542
20217027,D3543
20215026,D3544
20215051,D3545
20215113,D3546
20213121,D3547
20212202,D3548
20211156,D3549
20212048,D3550
20212068,D3551
20213246,D3552
20215064,D3553
20214060,D3554
20212100,D3555
20213116,D3556
20213116,D3556
20215118,D3557
20211114,D3558
20211224,D3559
20213098,D3559
20211107,D3560
20211179,D3561
20218009,D3562
20211157,D3563
20215029,D3564
20213102,D3565
20215010,D3566
20215085,D3567
20215135,D3568
20212112,D3569
20212093,D3570
20211066,D3571
20211066,D3571
20211066,D3571
20212102,D3572
20214055,D3573
20213015,D3574
20215079,D3575
20215079,D3575
20211208,D3576
20213065,D3577
20211223,D3578
20211008,D3579
20211010,D3580
20215048,D3581
20214034,D3582
20215130,D3583
20212168,D3584
20215025,D3585
20212173,D3586
20211019,D3587
20215109,D3588
20215031,D3589
20211204,D3590
20211204,D3590
20213201,D3591
20213201,D3591
20213201,D3591
20215032,D3592
20215112,D3593
20211121,D3594
20215035,D3595
20213221,D3596
20214064,D3597
20214046,D3598
20213018,D3599
20212140,D3600
20213198,D3601
20216007,D3602
20203116,D3603
20203201,D3604
20203050,D3605
20201071,D3606
20203222,D3607
20203006,D3608
20202059,D3609
20203233,D3610
20202124,D3611
20205110,D3612
20205108,D3613
20206023,D3614
20202004,D3615
20203146,D3616
20203134,D3617
20203146,D3616
20204053,D3618
20203228,D3619
20203228,D3619
20201006,D3620
20202109,D3621
20203158,D3622
20204081,D3623
20202175,D3624
20204074,D3625
20203097,D3626
20203049,D3627
20201118,D3628
20201202,D3629
20203013,D3630
20204003,D3631
20205095,D3632
20205095,D3632
20203137,D3633
20202130,D3634
20207022,D3635
20205128,D3636
20204001,D3637
20201212,D3638
20203038,D3639
20201166,D3640
20204004,D3641
20205127,D3642
20201253,D3643
20201205,D3644
20202066,D3645
20202061,D3646
20201148,D3647
20203105,D3648
20203103,D3649
20201100,D3650
20202100,D3651
20202100,D3651
20202127,D3652
20202188,D3653
20201033,D3654
20201098,D3655
20203159,D3656
20203163,D3657
20207017,D3658
20207017,D3658
20201185,D3659
20203063,D3660
20204072,D3661
20205030,D3662
20203181,D3663
20201116,D3664
20203021,D3665
20204068,D3666
20203007,D3667
20201059,D3668
20201250,D3669
20207009,D3670
20201167,D3671
20202160,D3672
20203058,D3673
20203160,D3674
20201186,D3675
20201201,D3676
20205023,D3677
20202018,D3678
20203185,D3679
20201093,D3680
20201093,D3680
20203152,D3681
20201043,D3682
20207015,D3683
20202016,D3684
20203011,D3685
20206003,D3686
20205104,D3687
20201058,D3688
20205067,D3689
20205077,D3690
20205077,D3690
20203237,D3691
20201197,D3692
20203232,D3693
20204020,D3694
20201047,D3695
20203178,D3696
20206019,D3697
20201065,D3698
20205114,D3699
20203197,D3700
20203230,D3701
20203164,D3702
20203095,D3703
20201110,D3704
20201096,D3705
20203015,D3706
20201180,D3707
20201042,D3708
20201073,D3709
20203099,D3710
20201022,D3711
20204044,D3712
20204044,D3712
20204044,D3712
20202105,D3713
20203024,D3714
20203167,D3715
20205068,D3716
20201165,D3717
20202049,D3718
20204040,D3719
20205106,D3720
20205106,D3720
20207007,D3721
20201002,D3722
20202039,D3723
20201244,D3724
20207013,D3725
20205014,D3726
20201264,D3727
20201264,D3727
20206010,D3728
20201223,D3729
20203039,D3730
20201175,D3731
20202095,D3732
20203118,D3733
20201215,D3734
20201051,D3735
20201243,D3736
20203213,D3737
20203213,D3737
20205083,D3738
20205083,D3738
20204032,D3739
20205001,D3740
20205001,D3740
20204054,D3741
20205042,D3742
20203062,D3743
20203155,D3744
20202033,D3745
20203027,D3746
20204084,D3747
20202072,D3748
20202131,D3749
20202088,D3750
20205061,D3751
20203176,D3752
20204005,D3753
20202189,D3754
20204029,D3755
20207005,D3756
20204073,D3756
20201021,D3757
20203051,D3758
20202013,D3759
20202097,D3760
20203055,D3761
20204008,D3762
20205035,D3763
20202133,D3764
20205069,D3765
20204060,D3766
20202134,D3767
20203172,D3768
20202044,D3769
20201237,D3770
20201011,D3771
20203014,D3772
20203014,D3772
20201209,D3773
20205040,D3774
20204010,D3775
20203083,D3776
20205092,D3777
20203053,D3778
20202053,D3779
20203220,D3780
20203223,D3781
20206032,D3782
20206032,D3782
20206032,D3782
20205048,D3783
20202082,D3784
20202143,D3785
20202143,D3785
20203193,D3786
20201045,D3787
20201106,D3788
20207003,D3789
20203179,D3790
20204012,D3791
20203205,D3792
20203068,D3792
20202037,D3793
20202037,D3793
20202071,D3794
20204066,D3795
20202092,D3796
20203084,D3797
20202087,D3798
20201121,D3799
20201170,D3800
20205017,D3801
20205017,D3801
20205017,D3801
20203074,D3802
20202163,D3803
20207008,D3804
20201078,D3805
20201232,D3806
20203052,D3807
20202118,D3808
20204021,D3809
20205136,D3810
20202102,D3811
20206022,D3812
20203047,D3813
20203002,D3813
20202098,D3814
20205135,D3815
20203012,D3816
20205029,D3817
20205112,D3818
20202187,D3819
20201236,D3820
20205101,D3821
20203244,D3822
20203191,D3823
20203098,D3823
20203017,D3824
20203162,D3825
20202056,D3826
20205054,D3827
20204065,D3828
20201037,D3829
20203113,D3830
20203048,D3831
20202009,D3832
20205051,D3833
20201196,D3834
20201032,D3835
20203143,D3836
20201145,D3837
20207004,D3838
20202094,D3839
20203156,D3840
20204061,D3840
20201173,D3841
20204030,D3842
20201242,D3843
20201217,D3844
20205004,D3845
20206025,D3846
20203177,D3847
20205100,D3848
20204013,D3849
20202062,D3849
20202180,D3850
20201247,D3851
20203072,D3852
20203131,D3853
20205049,D3854
20202190,D3855
20203036,D3856
20203076,D3857
20201182,D3857
20205102,D3858
20205119,D3859
20202058,D3860
20201263,D3861
20202123,D3861
20206030,D3862
20203071,D3863
20205089,D3864
20201114,D3865
20201143,D3866
20203239,D3866
20205020,D3867
20203032,D3868
20203117,D3868
20202079,D3869
20201112,D3870
20202170,D3871
20202080,D3872
20205041,D3873
20201119,D3874
20204048,D3875
20201038,D3876
20201008,D3877
20203238,D3878
20201154,D3879
20201090,D3880
20203129,D3881
20201164,D3882
20201132,D3883
20201155,D3884
20201153,D3885
20201262,D3886
20202060,D3887
20201144,D3888
20203175,D3889
20201255,D3890
20201255,D3890
20203214,D3891
20205124,D3892
20202096,D3893
20201025,D3894
20202132,D3895
20203040,D3896
20203040,D3896
20203119,D3897
20202070,D3898
20202070,D3898
20201081,D3899
20203190,D3900
20203114,D3901
20203173,D3902
20202166,D3903
20203226,D3904
20208006,D3905
20203111,D3906
20203111,D3906
20203111,D3906
20205039,D3907
20205039,D3907
20205045,D3908
20203130,D3909
20203010,D3910
20205109,D3911
20204067,D3912
20201251,D3913
20201251,D3913
20201091,D3914
20201064,D3915
20203211,D3916
20201200,D3917
20203139,D3918
20203250,D3919
20208001,D3920
20203148,D3921
20201249,D3922
20202172,D3923
20201151,D3924
20202020,D3925
20201226,D3926
20205028,D3927
20201133,D3928
20202147,D3929
20204035,D3930
20201072,D3931
20203089,D3932
20202151,D3933
20201231,D3934
20202168,D3935
20201023,D3936
20201070,D3937
20201095,D3938
20205129,D3939
20205118,D3940
20205009,D3941
20203235,D3942
20202111,D3943
20204071,D3944
20204071,D3944
20204019,D3945
20205116,D3946
20201158,D3947
20201034,D3948
20202025,D3949
20201035,D3950
20201207,D3951
20201229,D3952
20201104,D3953
20203199,D3954
20203124,D3955
20201213,D3956
20201189,D3957
20203153,D3958
20201088,D3959
20202157,D3960
20201092,D3961
20203057,D3961
20206014,D3962
20203212,D3963
20202128,D3964
20202156,D3965
20202032,D3966
20202177,D3966
20206012,D3967
20206012,D3967
20202015,D3968
20201003,D3969
20207024,D3970
20207024,D3970
20201066,D3971
20201066,D3971
20203194,D3972
20207002,D3973
20206028,D3974
20203142,D3975
20203064,D3976
20203106,D3977
20203184,D3978
20203206,D3979
20205002,D3980
20202065,D3981
20203188,D3982
20205098,D3983
20201162,D3984
20201162,D3984
20207001,D3985
20203030,D3986
20203030,D3986
20203030,D3986
20202099,D3987
20202035,D3988
20202090,D3989
20201239,D3990
20206018,D3991
20206018,D3991
20203123,D3992
20205027,D3993
20205074,D3994
20201126,D3995
20203132,D3996
20205130,D3997
20207028,D3998
20202106,D3999
20201241,D4000
20203236,D4001
20205111,D4002
20202075,D4003
20203234,D4004
20204037,D4005
20203033,D4006
20201044,D4007
20203094,D4008
20203094,D4008
20205015,D4009
20205015,D4009
20201204,D4010
20203157,D4011
20201187,D4012
20201187,D4012
20203135,D4013
20201137,D4014
20204082,D4015
20201056,D4016
20203171,D4017
20202145,D4018
20201140,D4019
20203198,D4020
20201138,D4021
20201007,D4022
20203043,D4023
20201016,D4024
20204036,D4025
20202069,D4026
20207019,D4027
20205050,D4028
20202176,D4029
20202176,D4029
20207011,D4030
20205072,D4031
20203029,D4032
20205093,D4033
20202023,D4034
20203093,D4035
20208003,D4036
20201159,D4037
20201063,D4038
20201087,D4038
20203018,D4039
20206020,D4040
20205031,D4041
20202091,D4042
20202159,D4043
20203005,D4044
20203042,D4045
20203209,D4046
20203209,D4046
20203209,D4046
20203209,D4046
20205117,D4047
20203109,D4048
20201102,D4049
20201102,D4049
20205025,D4050
20201195,D4051
20204069,D4052
20201224,D4053
20201084,D4054
20201198,D4055
20203107,D4056
20201040,D4057
20204039,D4058
20201240,D4059
20204063,D4060
20204022,D4061
20203245,D4062
20203035,D4062
20203001,D4063
20205056,D4064
20202050,D4065
20202116,D4066
20202122,D4067
20202101,D4068
20203056,D4069
20203210,D4070
20202014,D4071
20203243,D4072
20201080,D4073
20201120,D4074
20205133,D4075
20203046,D4076
20201130,D4077
20204076,D4078
20201211,D4079
20203225,D4080
20206015,D4081
20203122,D4082
20202076,D4083
20201135,D4084
20203081,D4085
20205081,D4086
20205032,D4087
20204075,D4088
20207025,D4089
20204085,D4090
20204034,D4091
20201163,D4092
20205033,D4093
20201172,D4094
20201181,D4095
20204017,D4096
20203241,D4097
20202154,D4098
20202154,D4098
20203108,D4099
20203108,D4099
20205036,D4100
20203187,D4101
20202089,D4102
20203136,D4103
20203009,D4104
20202084,D4105
20201101,D4106
20201094,D4107
20203008,D4108
20201124,D4109
20205064,D4110
20203217,D4111
20203037,D4112
20203075,D4113
20203204,D4114
20203249,D4115
20202034,D4116
20201041,D4117
20205019,D4118
20205019,D4118
20201257,D4119
20205052,D4120
20205073,D4121
20207020,D4122
20207023,D4123
20202110,D4124
20202110,D4124
20202093,D4125
20201125,D4126
20201062,D4127
20201067,D4128
20205125,D4129
20203060,D4129
20202195,D4130
20202195,D4130
20203101,D4131
20201142,D4132
20205053,D4133
20203080,D4134
20203080,D4134
20203041,D4135
20203041,D4135
20203041,D4135
20203041,D4135
20207006,D4136
20202114,D4137
20203096,D4138
20204011,D4139
20202164,D4140
20203218,D4141
20203218,D4141
20201220,D4141
20201234,D4142
20201004,D4143
20202012,D4144
20201258,D4145
20201252,D4146
20201026,D4147
20205022,D4148
20202119,D4149
20201052,D4150
20203229,D4151
20202193,D4152
20203079,D4153
20204050,D4154
20201233,D4155
20201146,D4156
20205065,D4157
20202028,D4158
20203127,D4159
20205123,D4160
20203077,D4161
20202171,D4162
20201039,D4163
20205071,D4164
20201129,D4165
20201031,D4166
20201177,D4167
20202178,D4168
20205120,D4169
20201218,D4170
20203121,D4171
20201193,D4172
20205063,D4173
20205063,D4173
20204015,D4174
20204015,D4174
20205094,D4175
20205094,D4175
20205057,D4176
20206027,D4177
20202108,D4178
20203087,D4179
20203125,D4180
20202007,D4181
20201131,D4182
20201131,D4182
20203020,D4183
20203165,D4184
20202022,D4185
20202051,D4186
20203045,D4187
20201169,D4188
20201238,D4189
20203104,D4190
20201086,D4191
20201225,D4192
20201225,D4192
20204007,D4193
20204007,D4193
20205066,D4194
20201150,D4195
20203246,D4196
20201219,D4197
20201191,D4198
20202139,D4199
20203031,D4200
20203112,D4200
20207018,D4201
20201188,D4202
20202038,D4203
20204047,D4204
20203090,D4205
20201136,D4206
20203004,D4207
20202029,D4208
20202029,D4208
20203126,D4209
20201174,D4210
20201174,D4210
20201208,D4210
20205018,D4211
20201019,D4212
20205091,D4213
20205091,D4213
20204046,D4214
20203202,D4215
20203202,D4215
20203202,D4215
20203208,D4216
20202169,D4217
20204028,D4218
20202046,D4219
20205026,D4220
20205007,D4221
20201001,D4222
20203066,D4223
20205024,D4224
20202129,D4225
20202019,D4226
20202073,D4227
20202153,D4228
20203115,D4229
20203088,D4229
20205047,D4230
20202191,D4231
20205075,D4232
20206006,D4233
20203189,D4234
20201194,D4235
20203025,D4236
20203086,D4237
20203086,D4237
20203161,D4237
20202081,D4238
20203168,D4239
20202140,D4240
20205058,D4241
20201079,D4242
20204025,D4243
20202125,D4244
20202125,D4244
20204079,D4245
20202144,D4246
20203065,D4247
20201009,D4248
20203100,D4249
20203069,D4250
20201036,D4251
20208004,D4252
20208004,D4252
20205016,D4253
20204033,D4254
20204033,D4254
20201222,D4255
20201053,D4256
20201061,D4257
20203061,D4258
20203215,D4258
20201082,D4259
20203023,D4260
20205078,D4261
20201122,D4262
20204006,D4263
20202186,D4264
20203078,D4265
20201013,D4266
20201013,D4266
20203120,D4267
20207027,D4268
20201176,D4269
20201152,D4270
20203028,D4271
20202121,D4272
20204078,D4273
20201068,D4274
20201014,D4275
20202183,D4276
20203003,D4277
20202002,D4278
20201149,D4279
20203221,D4280
20205080,D4281
20201184,D4282
20205046,D4283
20206004,D4284
20203248,D4285
20202057,D4286
20201141,D4287
20205097,D4288
20201214,D4289
20201010,D4290
20201127,D4291
20203054,D4292
20201057,D4293
20205034,D4294
20205034,D4294
20205008,D4295
20201099,D4296
20201246,D4297
20202006,D4298
20203138,D4299
20203091,D4299
20204041,D4300
20202138,D4301
20202162,D4302
20206017,D4303
20201029,D4304
20203192,D4305
20201256,D4306
20205038,D4307
20203240,D4308
20203240,D4308
20201216,D4309
20202077,D4310
20205070,D4311
20202135,D4312
20202182,D4313
20202181,D4314
20203140,D4315
20202017,D4316
20202005,D4317
20205103,D4318
20202042,D4319
20202027,D4320
20203186,D4321
20201077,D4322
20203231,D4323
20203150,D4324
20204058,D4325
20202155,D4326
20202173,D4327
20202074,D4328
20201183,D4329
20205006,D4330
20205126,D4331
20201168,D4332
20205062,D4333
20203085,D4334
20204027,D4335
20202055,D4336
20204014,D4337
20202146,D4338
20204045,D4339
20204077,D4340
20204064,D4341
20205076,D4342
20202113,D4343
20202030,D4344
20203082,D4345
20205113,D4346
20205113,D4346
20203026,D4347
20201192,D4348
20204024,D4349
20203145,D4350
20204056,D4351
20203151,D4352
20203170,D4353
20203170,D4353
20204051,D4354
20201221,D4355
20201109,D4356
20201113,D4357
20202148,D4358
20201117,D4359
20201083,D4360
20202117,D4361
20204057,D4362
20203182,D4363
20201260,D4364
20203180,D4365
20201097,D4366
20204026,D4367
20202165,D4368
20203059,D4369
20201248,D4370
20203169,D4371
20201147,D4372
20202043,D4373
20202067,D4374
20203183,D4375
20205012,D4376
20201228,D4377
20203174,D4378
20203073,D4378
20201017,D4379
20201227,D4380
20203141,D4381
20202036,D4382
20204070,D4383
20204002,D4384
20206001,D4385
20202137,D4386
20203016,D4387
20206013,D4388
20204055,D4389
20202001,D4390
20201028,D4391
20202149,D4392
20201156,D4393
20202010,D4394
20201005,D4395
20201005,D4395
20201055,D4396
20207012,D4397
20204043,D4398
20201161,D4399
20203019,D4400
20202120,D4401
20202021,D4402
20205084,D4403
20205084,D4403
20203154,D4404
20201230,D4405
20201089,D4406
20203247,D4407
20207016,D4408
20203044,D4408
20207016,D4408
20201108,D4409
20205021,D4410
20205003,D4411
20202078,D4412
20205115,D4413
20202150,D4414
20202112,D4415
20207014,D4416
20201115,D4417
20202103,D4418
20203102,D4419
20206007,D4420
20201020,D4421
20204023,D4422
20204023,D4422
20201069,D4423
20201069,D4423
20201030,D4424
20201235,D4425
20205085,D4426
20202185,D4427
20202136,D4428
20205107,D4429
20201157,D4430
20201157,D4430
20201157,D4430
20201157,D4430
20202152,D4431
20205088,D4432
20201050,D4433
20202179,D4434
20204042,D4435
20203133,D4436
20202031,D4437
20202052,D4438
20204009,D4439
20203216,D4440
20203219,D4441
20201128,D4442
20201074,D4443
20206031,D4444
20205060,D4445
20201139,D4446
20201261,D4447
20207021,D4448
20201123,D4449
20201049,D4450
20201015,D4451
20203251,D4452
20206002,D4453
20202048,D4454
20203034,D4455
20201054,D4456
20201018,D4457
20202003,D4458
20204031,D4459
20203067,D4460
20203067,D4460
20204018,D4461
20203110,D4462
20201103,D4463
20202107,D4464
20203166,D4465
20201024,D4466
20201206,D4467
20202142,D4468
20202142,D4468
20201203,D4469
20201075,D4470
20206009,D4471
20206009,D4471
20206009,D4471
20202045,D4472
20204059,D4473
20205132,D4474
20203200,D4475
20205090,D4476
20205037,D4477
20201111,D4478
20202158,D4479
20202167,D4480
20202040,D4481
20201107,D4482
20203224,D4483
20203147,D4484
20202184,D4485
20201190,D4486
20201245,D4486
20204083,D4487
20203207,D4488
20201259,D4489
20202068,D4490
20201178,D4491
20203196,D4492
20206016,D4493
20206008,D4494
20201105,D4495
20201171,D4496
20202161,D4497
20205010,D4498
20202085,D4499
20206026,D4500
20201199,D4501
20201085,D4502
20206024,D4503
20201027,D4504
20202024,D4505
20203092,D4505
20202024,D4505
20203092,D4505
20206029,D4506
20204080,D4507
20204080,D4507
20204049,D4508
20205011,D4509
20205011,D4509
20201076,D4510
20203227,D4511
20201012,D4512
20205137,D4513
20204038,D4514
20202174,D4515
20205122,D4516
20205122,D4516
20201048,D4517
20202054,D4518
20203242,D4519
20201210,D4520
20204016,D4521
20202192,D4522
20202192,D4522
20201179,D4523
20205082,D4524
20202115,D4525
20205079,D4526
20203022,D4527
20202083,D4528
20204062,D4529
20202026,D4530
20201254,D4531
20201254,D4531
20201254,D4531
20201160,D4532
20202104,D4533
20205131,D4534
20201134,D4535
20201134,D4535
20202086,D4536
20202126,D4537
20202011,D4538
20202047,D4539
20202064,D4540
20201060,D4541
20205087,D4542
20206021,D4543
20201046,D4544
20203149,D4545
20204052,D4546
20202194,D4547
20207010,D4548
20205121,D4549
20191119,D4550
20192173,D4551
20193073,D4552
20192170,D4553
20197003,D4554
20194003,D4555
20191322,D4556
20191322,D4556
20193148,D4557
20192171,D4558
20192038,D4559
20194038,D4560
20195069,D4561
20195069,D4561
20193071,D4562
20193006,D4563
20194020,D4564
20194053,D4565
20197018,D4566
20197018,D4566
20197018,D4566
20197018,D4566
20197018,D4566
20193115,D4567
20197021,D4568
20191214,D4569
20192073,D4570
20191117,D4571
20191169,D4572
20191207,D4573
20192176,D4574
20198001,D4575
20191012,D4576
20194030,D4577
20192130,D4578
20191066,D4579
20195135,D4580
20191133,D4581
20191089,D4582
20194050,D4583
20193168,D4584
20191125,D4585
20191078,D4586
20192016,D4587
20191071,D4588
20195043,D4589
20195073,D4590
20191274,D4591
20196003,D4592
20192149,D4593
20192149,D4593
20197016,D4594
20195106,D4595
20194051,D4596
20195074,D4597
20194068,D4598
20192152,D4599
20192072,D4600
20191171,D4601
20193015,D4602
20195142,D4603
20191035,D4604
20191035,D4604
20192151,D4605
20194076,D4606
20192247,D4607
20193029,D4608
20192239,D4609
20192104,D4610
20192039,D4611
20196023,D4612
20192226,D4613
20193060,D4614
20191096,D4615
20191076,D4616
20195116,D4617
20194072,D4618
20191200,D4619
20193004,D4620
20192233,D4621
20191026,D4622
20192082,D4623
20193090,D4624
20191248,D4624
20197020,D4625
20196011,D4626
20191321,D4627
20193009,D4628
20193009,D4628
20191250,D4629
20191256,D4630
20193099,D4631
20195063,D4632
20191105,D4633
20194032,D4634
20194014,D4635
20191261,D4636
20193127,D4636
20195119,D4637
20193069,D4638
20191120,D4639
20197010,D4640
20197010,D4640
20197010,D4640
20194067,D4641
20195081,D4642
20193134,D4643
20196010,D4644
20192096,D4645
20194055,D4646
20191127,D4647
20191209,D4648
20191209,D4648
20191057,D4649
20192129,D4650
20193139,D4651
20191154,D4652
20192052,D4653
20192078,D4654
20193052,D4655
20191262,D4656
20194080,D4657
20191313,D4658
20191063,D4659
20194086,D4660
20193123,D4661
20193123,D4661
20192208,D4662
20192087,D4663
20191296,D4664
20192127,D4665
20193177,D4666
20193167,D4667
20195099,D4668
20194061,D4669
20193013,D4670
20191004,D4671
20191213,D4672
20191215,D4673
20193129,D4674
20193053,D4675
20191092,D4676
20194092,D4677
20191232,D4678
20194084,D4679
20195105,D4680
20192107,D4681
20195120,D4682
20193153,D4683
20191158,D4684
20192147,D4685
20194077,D4686
20194077,D4686
20192203,D4687
20191151,D4688
20191087,D4689
20195016,D4690
20191303,D4691
20192219,D4692
20192216,D4693
20192206,D4694
20195122,D4695
20194029,D4696
20195084,D4697
20191283,D4698
20191305,D4699
20194059,D4700
20192027,D4701
20191101,D4702
20193048,D4703
20193023,D4704
20191128,D4705
20192172,D4706
20194042,D4707
20191141,D4708
20192084,D4709
20191230,D4710
20192020,D4711
20193046,D4712
20192112,D4713
20195026,D4714
20193064,D4715
20194104,D4716
20194110,D4717
20191324,D4718
20191075,D4719
20191075,D4719
20196002,D4720
20194097,D4721
20192186,D4722
20193179,D4723
20192003,D4724
20191291,D4725
20194098,D4726
20191007,D4727
20191132,D4728
20191263,D4729
20193183,D4730
20195098,D4731
20195098,D4731
20192217,D4732
20193102,D4733
20192137,D4734
20198002,D4735
20192131,D4736
20191307,D4737
20193180,D4738
20191023,D4739
20191023,D4739
20192224,D4740
20192245,D4741
20194025,D4742
20191061,D4743
20191088,D4744
20194008,D4745
20191006,D4746
20193137,D4747
20191072,D4748
20193188,D4749
20194048,D4750
20193103,D4751
20193103,D4751
20191060,D4752
20194079,D4753
20192019,D4754
20193083,D4755
20192165,D4756
20192118,D4757
20191167,D4758
20196021,D4759
20191136,D4760
20193176,D4761
20193042,D4761
20191260,D4762
20192047,D4763
20192047,D4763
20191028,D4764
20192227,D4765
20193151,D4766
20192174,D4767
20193159,D4768
20193159,D4768
20194013,D4769
20192238,D4770
20193096,D4770
20192162,D4771
20191281,D4772
20197024,D4773
20191199,D4774
20193130,D4775
20192155,D4776
20195027,D4777
20194011,D4778
20193187,D4779
20195038,D4780
20191257,D4781
20192237,D4782
20192237,D4782
20193117,D4783
20195009,D4784
20192077,D4785
20191195,D4786
20191193,D4787
20191273,D4788
20193146,D4789
20191183,D4790
20193097,D4791
20193097,D4791
20192213,D4792
20191175,D4793
20191113,D4794
20193161,D4795
20195061,D4796
20195139,D4797
20195139,D4797
20192157,D4798
20193194,D4799
20192060,D4800
20191039,D4801
20193119,D4802
20192048,D4803
20192205,D4804
20191285,D4805
20193113,D4806
20191202,D4807
20195060,D4807
